1.930000000000000000e+02,6.250000000000000000e-02,0.000000000000000000e+00,1.790122680000031163e+00
1.950000000000000000e+02,6.250000000000000000e-02,0.000000000000000000e+00,1.760627539999922941e+00
1.980000000000000000e+02,9.375000000000000000e-02,1.000000000000000000e+00,1.424809530000011648e+00
2.000000000000000000e+02,9.375000000000000000e-02,0.000000000000000000e+00,1.493222950000081095e+00
2.030000000000000000e+02,1.250000000000000000e-01,0.000000000000000000e+00,1.127803779999858591e+00
2.050000000000000000e+02,1.250000000000000000e-01,0.000000000000000000e+00,1.126142899999940994e+00
2.080000000000000000e+02,1.562500000000000000e-01,1.000000000000000000e+00,1.492891140000047301e+00
2.100000000000000000e+02,1.562500000000000000e-01,1.000000000000000000e+00,1.492511499999928049e+00
2.130000000000000000e+02,1.875000000000000000e-01,0.000000000000000000e+00,1.380427750000144727e+00
2.150000000000000000e+02,1.875000000000000000e-01,1.000000000000000000e+00,1.434899729999933982e+00
2.180000000000000000e+02,2.187500000000000000e-01,1.000000000000000000e+00,1.447042399999936890e+00
2.200000000000000000e+02,2.187500000000000000e-01,0.000000000000000000e+00,1.420777979999975127e+00
2.230000000000000000e+02,1.406250000000000000e-01,0.000000000000000000e+00,1.253015780000005464e+00
2.250000000000000000e+02,1.406250000000000000e-01,0.000000000000000000e+00,1.194915350000037790e+00
2.270000000000000000e+02,3.125000000000000000e-02,0.000000000000000000e+00,1.738734459999995874e+00
2.290000000000000000e+02,3.125000000000000000e-02,0.000000000000000000e+00,1.714415420000086510e+00
2.310000000000000000e+02,6.250000000000000000e-02,0.000000000000000000e+00,1.507525159999949960e+00
2.330000000000000000e+02,6.250000000000000000e-02,0.000000000000000000e+00,1.483021390000040185e+00
2.360000000000000000e+02,9.375000000000000000e-02,0.000000000000000000e+00,1.592802780000119878e+00
2.380000000000000000e+02,9.375000000000000000e-02,0.000000000000000000e+00,1.709573629999858735e+00
2.410000000000000000e+02,1.250000000000000000e-01,0.000000000000000000e+00,1.479815360000038549e+00
2.430000000000000000e+02,1.250000000000000000e-01,1.000000000000000000e+00,1.526656919999886952e+00
2.460000000000000000e+02,1.562500000000000000e-01,1.000000000000000000e+00,1.493658999999816217e+00
2.480000000000000000e+02,1.562500000000000000e-01,1.000000000000000000e+00,1.460158520000113924e+00
2.510000000000000000e+02,1.875000000000000000e-01,1.000000000000000000e+00,1.445538220000180729e+00
2.530000000000000000e+02,1.875000000000000000e-01,0.000000000000000000e+00,1.652028380000110541e+00
2.560000000000000000e+02,2.187500000000000000e-01,1.000000000000000000e+00,1.409547969999785266e+00
2.580000000000000000e+02,2.187500000000000000e-01,1.000000000000000000e+00,1.308276869999936309e+00
2.600000000000000000e+02,3.125000000000000000e-02,0.000000000000000000e+00,1.729603170000082013e+00
2.620000000000000000e+02,3.125000000000000000e-02,0.000000000000000000e+00,1.739886240000096063e+00
2.650000000000000000e+02,6.250000000000000000e-02,0.000000000000000000e+00,1.609842270000008124e+00
2.670000000000000000e+02,6.250000000000000000e-02,0.000000000000000000e+00,1.610093980000165015e+00
2.690000000000000000e+02,9.375000000000000000e-02,1.000000000000000000e+00,1.431707870000145988e+00
2.710000000000000000e+02,9.375000000000000000e-02,0.000000000000000000e+00,1.650148770000050558e+00
2.740000000000000000e+02,1.250000000000000000e-01,1.000000000000000000e+00,1.300686999999989268e+00
2.760000000000000000e+02,1.250000000000000000e-01,1.000000000000000000e+00,1.357501300000031108e+00
2.790000000000000000e+02,1.562500000000000000e-01,0.000000000000000000e+00,1.490309670000051323e+00
2.810000000000000000e+02,1.562500000000000000e-01,0.000000000000000000e+00,1.494835710000024687e+00
2.840000000000000000e+02,1.875000000000000000e-01,1.000000000000000000e+00,1.429615309999981321e+00
2.860000000000000000e+02,1.875000000000000000e-01,1.000000000000000000e+00,1.469310749999813481e+00
2.890000000000000000e+02,2.187500000000000000e-01,1.000000000000000000e+00,1.464725310000012826e+00
2.910000000000000000e+02,2.187500000000000000e-01,1.000000000000000000e+00,1.388813419999969767e+00
2.940000000000000000e+02,9.375000000000000000e-02,0.000000000000000000e+00,1.422211339999940094e+00
2.960000000000000000e+02,9.375000000000000000e-02,0.000000000000000000e+00,1.454217739999939862e+00
2.980000000000000000e+02,1.250000000000000000e-01,0.000000000000000000e+00,1.469317299999893134e+00
3.010000000000000000e+02,1.562500000000000000e-01,0.000000000000000000e+00,1.568342519999823548e+00
3.030000000000000000e+02,1.562500000000000000e-01,1.000000000000000000e+00,1.464732859999976711e+00
3.060000000000000000e+02,1.875000000000000000e-01,1.000000000000000000e+00,1.415975299999963966e+00
3.080000000000000000e+02,1.875000000000000000e-01,1.000000000000000000e+00,1.416864939999932460e+00
3.100000000000000000e+02,2.187500000000000000e-01,1.000000000000000000e+00,1.483624980000122662e+00
3.120000000000000000e+02,2.187500000000000000e-01,1.000000000000000000e+00,1.469414210000032028e+00
3.150000000000000000e+02,9.375000000000000000e-02,0.000000000000000000e+00,1.619990230000048381e+00
3.170000000000000000e+02,9.375000000000000000e-02,0.000000000000000000e+00,1.592480800000039221e+00
3.200000000000000000e+02,1.250000000000000000e-01,1.000000000000000000e+00,1.349912790000026064e+00
3.220000000000000000e+02,1.250000000000000000e-01,0.000000000000000000e+00,1.456276059999999983e+00
3.240000000000000000e+02,1.562500000000000000e-01,1.000000000000000000e+00,1.504286919999977101e+00
3.260000000000000000e+02,1.562500000000000000e-01,1.000000000000000000e+00,1.503605630000102167e+00
3.290000000000000000e+02,1.875000000000000000e-01,1.000000000000000000e+00,1.420031739999849663e+00
3.310000000000000000e+02,1.875000000000000000e-01,1.000000000000000000e+00,1.434442020000069817e+00
3.330000000000000000e+02,2.187500000000000000e-01,1.000000000000000000e+00,1.421700460000074884e+00
3.350000000000000000e+02,2.187500000000000000e-01,1.000000000000000000e+00,1.390123180000109926e+00
